,FX,Gold,M2,069500.KS
1970-07-15,,35.5,,
1970-07-16,,35.5,,
1970-07-17,,35.5,,
1970-07-20,,35.5,,
1970-07-21,,35.5,,
1970-07-22,,35.5,,
1970-07-23,,35.5,,
1970-07-24,,35.5,,
1970-07-27,,35.5,,
1970-07-28,,35.5,,
1970-07-29,,35.5,,
1970-07-30,,35.5,,
1970-07-31,,35.5,,
1970-08-03,,35.5,,
1970-08-04,,35.5,,
1970-08-05,,35.5,,
1970-08-06,,35.5,,
1970-08-07,,35.5,,
1970-08-10,,35.5,,
1970-08-11,,35.5,,
1970-08-12,,35.5,,
1970-08-13,,35.5,,
1970-08-14,,35.5,,
1970-08-17,,35.5,,
1970-08-18,,35.5,,
1970-08-19,,35.5,,
1970-08-20,,35.5,,
1970-08-21,,35.6,,
1970-08-24,,35.7,,
1970-08-25,,35.8,,
1970-08-26,,35.9,,
1970-08-27,,36.0,,
1970-08-28,,36.0,,
1970-08-31,,36.1,,
1970-09-01,,36.1,,
1970-09-02,,36.3,,
1970-09-03,,36.5,,
1970-09-04,,36.5,,
1970-09-08,,36.5,,
1970-09-09,,36.5,,
1970-09-10,,36.4,,
1970-09-11,,36.6,,
1970-09-14,,36.5,,
1970-09-15,,36.4,,
1970-09-16,,36.3,,
1970-09-17,,36.4,,
1970-09-18,,36.4,,
1970-09-21,,36.5,,
1970-09-22,,36.5,,
1970-09-23,,36.4,,
1970-09-24,,36.5,,
1970-09-25,,36.4,,
1970-09-28,,36.4,,
1970-09-29,,36.4,,
1970-09-30,,36.6,,
1970-10-01,,36.6,,
1970-10-02,,36.6,,
1970-10-05,,37.0,,
1970-10-06,,37.1,,
1970-10-07,,36.9,,
1970-10-08,,37.0,,
1970-10-09,,37.2,,
1970-10-12,,37.4,,
1970-10-13,,37.6,,
1970-10-14,,37.5,,
1970-10-15,,37.8,,
1970-10-16,,37.7,,
1970-10-19,,37.8,,
1970-10-20,,38.1,,
1970-10-21,,38.2,,
1970-10-22,,38.2,,
1970-10-23,,38.7,,
1970-10-26,,39.2,,
1970-10-27,,39.3,,
1970-10-28,,39.9,,
1970-10-29,,38.4,,
1970-10-30,,37.5,,
1970-11-02,,37.9,,
1970-11-04,,37.4,,
1970-11-05,,37.0,,
1970-11-06,,37.4,,
1970-11-09,,37.6,,
1970-11-10,,37.6,,
1970-11-11,,37.5,,
1970-11-12,,37.6,,
1970-11-13,,37.9,,
1970-11-16,,37.9,,
1970-11-17,,37.9,,
1970-11-18,,37.7,,
1970-11-19,,37.7,,
1970-11-20,,37.9,,
1970-11-23,,37.7,,
1970-11-24,,37.9,,
1970-11-25,,37.9,,
1970-11-27,,37.9,,
1970-11-30,,37.8,,
1970-12-01,,37.7,,
1970-12-02,,37.8,,
1970-12-03,,37.8,,
1970-12-04,,37.8,,
1970-12-07,,37.7,,
1970-12-08,,37.6,,
1970-12-09,,37.4,,
1970-12-10,,37.4,,
1970-12-11,,37.4,,
1970-12-14,,37.6,,
1970-12-15,,37.9,,
1970-12-16,,37.8,,
1970-12-17,,37.9,,
1970-12-18,,37.9,,
1970-12-21,,37.9,,
1970-12-22,,37.9,,
1970-12-23,,37.6,,
1970-12-24,,37.6,,
1970-12-28,,37.6,,
1970-12-29,,37.6,,
1970-12-30,,37.7,,
1970-12-31,,37.6,,
1971-01-04,,37.7,,
1971-01-05,,37.8,,
1971-01-06,,37.7,,
1971-01-07,,37.7,,
1971-01-08,,37.7,,
1971-01-11,,38.0,,
1971-01-12,,38.2,,
1971-01-13,,38.3,,
1971-01-14,,38.2,,
1971-01-15,,38.4,,
1971-01-18,,38.3,,
1971-01-19,,38.2,,
1971-01-20,,38.4,,
1971-01-21,,38.3,,
1971-01-22,,38.2,,
1971-01-25,,38.3,,
1971-01-26,,38.4,,
1971-01-27,,38.3,,
1971-01-28,,38.3,,
1971-01-29,,38.4,,
1971-02-01,,38.4,,
1971-02-02,,38.8,,
1971-02-03,,39.2,,
1971-02-04,,38.7,,
1971-02-05,,38.7,,
1971-02-08,,38.9,,
1971-02-09,,39.1,,
1971-02-10,,39.1,,
1971-02-11,,39.2,,
1971-02-12,,39.1,,
1971-02-16,,39.2,,
1971-02-17,,39.1,,
1971-02-18,,39.1,,
1971-02-19,,39.0,,
1971-02-22,,39.0,,
1971-02-23,,39.1,,
1971-02-24,,39.0,,
1971-02-25,,39.1,,
1971-02-26,,39.1,,
1971-03-01,,39.0,,
1971-03-02,,39.0,,
1971-03-03,,39.1,,
1971-03-04,,39.0,,
1971-03-05,,39.0,,
1971-03-08,,39.1,,
1971-03-09,,39.1,,
1971-03-10,,39.1,,
1971-03-11,,39.3,,
1971-03-12,,39.3,,
1971-03-15,,39.3,,
1971-03-16,,39.2,,
1971-03-17,,39.1,,
1971-03-18,,39.3,,
1971-03-19,,39.2,,
1971-03-22,,39.2,,
1971-03-23,,39.2,,
1971-03-24,,39.2,,
1971-03-25,,39.2,,
1971-03-26,,39.2,,
1971-03-29,,39.0,,
1971-03-30,,39.1,,
1971-03-31,,39.1,,
1971-04-01,,39.2,,
1971-04-02,,39.1,,
1971-04-05,,39.1,,
1971-04-06,,39.1,,
1971-04-07,,39.2,,
1971-04-08,,39.2,,
1971-04-12,,39.2,,
1971-04-13,,39.2,,
1971-04-14,,39.2,,
1971-04-15,,39.2,,
1971-04-16,,39.2,,
1971-04-19,,39.2,,
1971-04-20,,39.2,,
1971-04-21,,39.2,,
1971-04-22,,39.4,,
1971-04-23,,39.3,,
1971-04-26,,39.2,,
1971-04-27,,39.2,,
1971-04-28,,39.4,,
1971-04-29,,39.7,,
1971-04-30,,39.9,,
1971-05-03,,39.7,,
1971-05-04,,39.9,,
1971-05-05,,40.4,,
1971-05-06,,40.6,,
1971-05-07,,40.1,,
1971-05-10,,40.1,,
1971-05-11,,40.5,,
1971-05-12,,40.7,,
1971-05-13,,41.1,,
1971-05-14,,41.5,,
1971-05-17,,41.0,,
1971-05-18,,41.2,,
1971-05-19,,40.9,,
1971-05-20,,41.4,,
1971-05-21,,41.2,,
1971-05-24,,41.1,,
1971-05-25,,41.3,,
1971-05-26,,41.1,,
1971-05-27,,41.1,,
1971-05-28,,41.1,,
1971-06-01,,41.1,,
1971-06-02,,40.9,,
1971-06-03,,40.9,,
1971-06-04,,40.9,,
1971-06-07,,40.7,,
1971-06-08,,40.4,,
1971-06-09,,40.2,,
1971-06-10,,40.0,,
1971-06-11,,39.9,,
1971-06-14,,39.8,,
1971-06-15,,39.9,,
1971-06-16,,40.3,,
1971-06-17,,40.1,,
1971-06-18,,40.2,,
1971-06-21,,40.2,,
1971-06-22,,40.4,,
1971-06-23,,40.6,,
1971-06-24,,40.6,,
1971-06-25,,40.4,,
1971-06-28,,40.2,,
1971-06-29,,40.2,,
1971-06-30,,40.4,,
1971-07-01,,40.5,,
1971-07-02,,40.6,,
1971-07-06,,40.6,,
1971-07-07,,40.5,,
1971-07-08,,40.5,,
1971-07-09,,40.5,,
1971-07-12,,40.6,,
1971-07-13,,40.6,,
1971-07-14,,40.6,,
1971-07-15,,40.7,,
1971-07-16,,41.0,,
1971-07-19,,41.3,,
1971-07-20,,41.2,,
1971-07-21,,41.4,,
1971-07-22,,42.0,,
1971-07-23,,42.0,,
1971-07-26,,42.0,,
1971-07-27,,42.2,,
1971-07-28,,42.4,,
1971-07-29,,42.6,,
1971-07-30,,42.7,,
1971-08-02,,42.6,,
1971-08-03,,42.6,,
1971-08-04,,42.9,,
1971-08-05,,43.1,,
1971-08-06,,42.9,,
1971-08-09,,44.2,,
1971-08-10,,43.5,,
1971-08-11,,43.2,,
1971-08-12,,43.6,,
1971-08-13,,43.3,,
1971-08-16,,43.4,,
1971-08-17,,43.5,,
1971-08-18,,43.6,,
1971-08-19,,43.7,,
1971-08-20,,43.6,,
1971-08-23,,43.6,,
1971-08-24,,43.5,,
1971-08-25,,43.1,,
1971-08-26,,42.3,,
1971-08-27,,41.4,,
1971-08-30,,41.7,,
1971-08-31,,41.0,,
1971-09-01,,41.4,,
1971-09-02,,41.6,,
1971-09-03,,42.0,,
1971-09-07,,41.9,,
1971-09-08,,41.7,,
1971-09-09,,42.1,,
1971-09-10,,42.0,,
1971-09-13,,41.9,,
1971-09-14,,42.1,,
1971-09-15,,42.3,,
1971-09-16,,42.6,,
1971-09-17,,42.4,,
1971-09-20,,42.6,,
1971-09-21,,42.6,,
1971-09-22,,42.5,,
1971-09-23,,42.5,,
1971-09-24,,42.8,,
1971-09-27,,42.9,,
1971-09-28,,43.4,,
1971-09-29,,42.8,,
1971-09-30,,42.9,,
1971-10-01,,42.7,,
1971-10-04,,42.8,,
1971-10-05,,42.7,,
1971-10-06,,42.7,,
1971-10-07,,42.8,,
1971-10-08,,42.7,,
1971-10-11,,42.7,,
1971-10-12,,42.8,,
1971-10-13,,43.0,,
1971-10-14,,42.9,,
1971-10-15,,42.8,,
1971-10-18,,42.8,,
1971-10-19,,42.8,,
1971-10-20,,42.8,,
1971-10-21,,42.7,,
1971-10-22,,42.7,,
1971-10-25,,42.8,,
1971-10-26,,42.8,,
1971-10-27,,42.8,,
1971-10-28,,42.7,,
1971-10-29,,42.6,,
1971-11-01,,42.4,,
1971-11-02,,42.5,,
1971-11-03,,42.5,,
1971-11-04,,42.5,,
1971-11-05,,42.6,,
1971-11-08,,42.7,,
1971-11-09,,42.8,,
1971-11-10,,42.9,,
1971-11-11,,42.9,,
1971-11-12,,43.0,,
1971-11-15,,43.1,,
1971-11-16,,43.1,,
1971-11-17,,43.1,,
1971-11-18,,43.4,,
1971-11-19,,43.4,,
1971-11-22,,43.5,,
1971-11-23,,43.5,,
1971-11-24,,43.7,,
1971-11-26,,43.8,,
1971-11-29,,43.9,,
1971-11-30,,43.9,,
1971-12-01,,43.8,,
1971-12-02,,44.0,,
1971-12-03,,44.1,,
1971-12-06,,44.2,,
1971-12-07,,44.1,,
1971-12-08,,43.7,,
1971-12-09,,43.9,,
1971-12-10,,44.0,,
1971-12-13,,43.9,,
1971-12-14,,43.9,,
1971-12-15,,43.9,,
1971-12-16,,43.5,,
1971-12-17,,43.0,,
1971-12-20,,43.0,,
1971-12-21,,43.4,,
1971-12-22,,43.6,,
1971-12-23,,43.7,,
1971-12-27,,43.7,,
1971-12-28,,43.7,,
1971-12-29,,43.8,,
1971-12-30,,43.8,,
1972-01-03,,44.3,,
1972-01-04,,44.7,,
1972-01-05,,44.8,,
1972-01-06,,44.5,,
1972-01-07,,46.1,,
1972-01-10,,46.0,,
1972-01-11,,44.5,,
1972-01-12,,45.6,,
1972-01-13,,45.7,,
1972-01-14,,46.2,,
1972-01-17,,46.5,,
1972-01-18,,46.1,,
1972-01-19,,46.2,,
1972-01-20,,46.2,,
1972-01-21,,46.2,,
1972-01-24,,46.3,,
1972-01-25,,46.4,,
1972-01-26,,46.5,,
1972-01-27,,46.8,,
1972-01-28,,47.6,,
1972-01-31,,47.4,,
1972-02-01,,48.4,,
1972-02-02,,49.5,,
1972-02-03,,48.3,,
1972-02-04,,47.3,,
1972-02-07,,47.9,,
1972-02-08,,48.4,,
1972-02-09,,48.4,,
1972-02-10,,48.7,,
1972-02-11,,48.5,,
1972-02-14,,48.1,,
1972-02-15,,48.2,,
1972-02-16,,48.5,,
1972-02-17,,48.6,,
1972-02-18,,48.7,,
1972-02-22,,48.9,,
1972-02-23,,48.9,,
1972-02-24,,49.1,,
1972-02-25,,48.8,,
1972-02-28,,48.7,,
1972-02-29,,48.5,,
1972-03-01,,48.3,,
1972-03-02,,48.5,,
1972-03-03,,48.3,,
1972-03-06,,48.5,,
1972-03-07,,48.6,,
1972-03-08,,48.4,,
1972-03-09,,48.7,,
1972-03-10,,48.6,,
1972-03-13,,48.7,,
1972-03-14,,48.7,,
1972-03-15,,48.6,,
1972-03-16,,48.7,,
1972-03-17,,48.7,,
1972-03-20,,48.7,,
1972-03-21,,48.7,,
1972-03-22,,48.6,,
1972-03-23,,48.6,,
1972-03-24,,48.6,,
1972-03-27,,48.6,,
1972-03-28,,48.6,,
1972-03-29,,48.7,,
1972-03-30,,48.6,,
1972-04-03,,48.6,,
1972-04-04,,48.7,,
1972-04-05,,48.7,,
1972-04-06,,48.6,,
1972-04-07,,48.6,,
1972-04-10,,48.7,,
1972-04-11,,48.8,,
1972-04-12,,49.2,,
1972-04-13,,49.2,,
1972-04-14,,49.6,,
1972-04-17,,49.7,,
1972-04-18,,49.7,,
1972-04-19,,49.7,,
1972-04-20,,49.6,,
1972-04-21,,49.6,,
1972-04-24,,49.6,,
1972-04-25,,49.5,,
1972-04-26,,49.5,,
1972-04-27,,49.7,,
1972-04-28,,49.9,,
1972-05-01,,50.6,,
1972-05-02,,50.6,,
1972-05-03,,50.7,,
1972-05-04,,50.6,,
1972-05-05,,51.3,,
1972-05-08,,52.3,,
1972-05-09,,54.0,,
1972-05-10,,53.4,,
1972-05-11,,53.3,,
1972-05-12,,53.2,,
1972-05-15,,53.4,,
1972-05-16,,54.9,,
1972-05-17,,58.0,,
1972-05-18,,57.2,,
1972-05-19,,57.3,,
1972-05-22,,57.6,,
1972-05-23,,57.7,,
1972-05-24,,57.3,,
1972-05-25,,57.3,,
1972-05-26,,58.2,,
1972-05-30,,58.8,,
1972-05-31,,59.7,,
1972-06-01,,59.5,,
1972-06-02,,59.7,,
1972-06-05,,59.8,,
1972-06-06,,61.8,,
1972-06-07,,65.1,,
1972-06-08,,64.8,,
1972-06-09,,62.8,,
1972-06-12,,61.5,,
1972-06-13,,61.9,,
1972-06-14,,61.7,,
1972-06-15,,61.3,,
1972-06-16,,61.8,,
1972-06-19,,61.5,,
1972-06-20,,61.4,,
1972-06-21,,61.5,,
1972-06-22,,62.0,,
1972-06-23,,63.3,,
1972-06-26,,63.7,,
1972-06-27,,63.1,,
1972-06-28,,64.3,,
1972-06-29,,64.8,,
1972-06-30,,64.9,,
1972-07-03,,65.8,,
1972-07-05,,66.2,,
1972-07-06,,66.2,,
1972-07-07,,65.5,,
1972-07-10,,65.9,,
1972-07-11,,65.5,,
1972-07-12,,65.3,,
1972-07-13,,65.1,,
1972-07-14,,65.2,,
1972-07-17,,65.8,,
1972-07-18,,65.7,,
1972-07-19,,65.1,,
1972-07-20,,65.6,,
1972-07-21,,65.3,,
1972-07-24,,65.5,,
1972-07-25,,65.8,,
1972-07-26,,66.0,,
1972-07-27,,66.5,,
1972-07-28,,68.4,,
1972-07-31,,68.6,,
1972-08-01,,69.6,,
1972-08-02,,70.3,,
1972-08-03,,69.3,,
1972-08-04,,68.8,,
1972-08-07,,67.8,,
1972-08-08,,66.4,,
1972-08-09,,65.4,,
1972-08-10,,67.0,,
1972-08-11,,66.0,,
1972-08-14,,66.0,,
1972-08-15,,66.0,,
1972-08-16,,66.8,,
1972-08-17,,66.7,,
1972-08-18,,66.9,,
1972-08-21,,67.1,,
1972-08-22,,67.3,,
1972-08-23,,67.3,,
1972-08-24,,67.6,,
1972-08-25,,67.4,,
1972-08-28,,67.3,,
1972-08-29,,66.9,,
1972-08-30,,67.1,,
1972-08-31,,67.1,,
1972-09-01,,67.1,,
1972-09-05,,67.2,,
1972-09-06,,67.3,,
1972-09-07,,67.4,,
1972-09-08,,67.4,,
1972-09-11,,67.5,,
1972-09-12,,67.1,,
1972-09-13,,67.3,,
1972-09-14,,67.1,,
1972-09-15,,65.7,,
1972-09-18,,61.5,,
1972-09-19,,64.5,,
1972-09-20,,65.3,,
1972-09-21,,65.5,,
1972-09-22,,64.2,,
1972-09-25,,63.8,,
1972-09-26,,64.2,,
1972-09-27,,64.1,,
1972-09-28,,64.7,,
1972-09-29,,64.5,,
1972-10-02,,64.4,,
1972-10-03,,64.4,,
1972-10-04,,65.5,,
1972-10-05,,65.9,,
1972-10-06,,65.8,,
1972-10-09,,65.7,,
1972-10-10,,65.5,,
1972-10-11,,65.3,,
1972-10-12,,64.9,,
1972-10-13,,65.0,,
1972-10-16,,65.4,,
1972-10-17,,65.2,,
1972-10-18,,65.1,,
1972-10-19,,65.3,,
1972-10-20,,65.3,,
1972-10-23,,65.1,,
1972-10-24,,65.1,,
1972-10-25,,65.0,,
1972-10-26,,64.8,,
1972-10-27,,64.9,,
1972-10-30,,64.8,,
1972-10-31,,64.6,,
1972-11-01,,64.3,,
1972-11-02,,64.3,,
1972-11-03,,64.4,,
1972-11-06,,64.3,,
1972-11-08,,63.9,,
1972-11-09,,63.4,,
1972-11-10,,63.1,,
1972-11-13,,62.9,,
1972-11-14,,62.2,,
1972-11-15,,62.2,,
1972-11-16,,61.7,,
1972-11-17,,60.6,,
1972-11-20,,61.4,,
1972-11-21,,62.8,,
1972-11-22,,62.8,,
1972-11-24,,63.5,,
1972-11-27,,64.3,,
1972-11-28,,64.0,,
1972-11-29,,63.8,,
1972-11-30,,63.9,,
1972-12-01,,64.5,,
1972-12-04,,63.7,,
1972-12-05,,63.4,,
1972-12-06,,63.4,,
1972-12-07,,63.4,,
1972-12-08,,63.4,,
1972-12-11,,63.2,,
1972-12-12,,63.2,,
1972-12-13,,63.4,,
1972-12-14,,63.7,,
1972-12-15,,64.2,,
1972-12-18,,65.4,,
1972-12-19,,65.7,,
1972-12-20,,64.7,,
1972-12-21,,64.5,,
1972-12-22,,64.5,,
1972-12-26,,64.5,,
1972-12-27,,64.9,,
1972-12-28,,65.1,,
1972-12-29,,65.2,,
1973-01-02,,65.4,,
1973-01-03,,65.6,,
1973-01-04,,65.2,,
1973-01-05,,65.5,,
1973-01-08,,65.4,,
1973-01-09,,65.4,,
1973-01-10,,65.3,,
1973-01-11,,65.3,,
1973-01-12,,65.4,,
1973-01-15,,65.4,,
1973-01-16,,65.4,,
1973-01-17,,64.9,,
1973-01-18,,64.2,,
1973-01-19,,64.8,,
1973-01-22,,65.5,,
1973-01-23,,65.5,,
1973-01-24,,65.9,,
1973-01-25,,65.8,,
1973-01-26,,65.8,,
1973-01-29,,65.6,,
1973-01-30,,66.3,,
1973-01-31,,66.3,,
1973-02-01,,66.9,,
1973-02-02,,67.2,,
1973-02-05,,67.9,,
1973-02-06,,69.1,,
1973-02-07,,68.9,,
1973-02-08,,69.3,,
1973-02-09,,68.4,,
1973-02-12,,68.8,,
1973-02-13,,69.2,,
1973-02-14,,72.6,,
1973-02-15,,73.9,,
1973-02-16,,73.6,,
1973-02-20,,76.8,,
1973-02-21,,79.6,,
1973-02-22,,86.8,,
1973-02-23,,85.3,,
1973-02-26,,81.0,,
1973-02-27,,84.0,,
1973-02-28,,85.3,,
1973-03-01,,86.0,,
1973-03-02,,86.3,,
1973-03-05,,84.3,,
1973-03-06,,83.3,,
1973-03-07,,82.8,,
1973-03-08,,84.0,,
1973-03-09,,83.1,,
1973-03-12,,82.8,,
1973-03-13,,80.3,,
1973-03-14,,80.3,,
1973-03-15,,83.0,,
1973-03-16,,83.0,,
1973-03-19,,82.5,,
1973-03-20,,82.5,,
1973-03-21,,81.9,,
1973-03-22,,82.0,,
1973-03-23,,84.8,,
1973-03-26,,90.3,,
1973-03-27,,90.3,,
1973-03-28,,88.8,,
1973-03-29,,89.5,,
1973-03-30,,90.3,,
1973-04-02,,89.5,,
1973-04-03,,90.3,,
1973-04-04,,90.5,,
1973-04-05,,91.2,,
1973-04-06,,91.0,,
1973-04-09,,91.3,,
1973-04-10,,91.3,,
1973-04-11,,91.5,,
1973-04-12,,91.2,,
1973-04-13,,90.3,,
1973-04-16,,89.6,,
1973-04-17,,90.5,,
1973-04-18,,91.3,,
1973-04-19,,91.0,,
1973-04-23,,91.0,,
1973-04-24,,91.1,,
1973-04-25,,90.4,,
1973-04-26,,90.8,,
1973-04-27,,90.9,,
1973-04-30,,91.0,,
1973-05-01,,91.0,,
1973-05-02,,90.9,,
1973-05-03,,90.6,,
1973-05-04,,90.6,,
1973-05-07,,90.6,,
1973-05-08,,91.7,,
1973-05-09,,93.0,,
1973-05-10,,95.1,,
1973-05-11,,97.0,,
1973-05-14,,102.5,,
1973-05-15,,110.3,,
1973-05-16,,106.8,,
1973-05-17,,104.5,,
1973-05-18,,105.8,,
1973-05-21,,112.3,,
1973-05-22,,110.8,,
1973-05-23,,110.0,,
1973-05-24,,110.3,,
1973-05-25,,106.8,,
1973-05-29,,110.3,,
1973-05-30,,113.5,,
1973-05-31,,115.0,,
1973-06-01,,118.0,,
1973-06-04,,123.8,,
1973-06-05,,126.3,,
1973-06-06,,121.8,,
1973-06-07,,118.8,,
1973-06-08,,117.5,,
1973-06-11,,115.8,,
1973-06-12,,117.5,,
1973-06-13,,115.8,,
1973-06-14,,118.0,,
1973-06-15,,120.3,,
1973-06-18,,122.8,,
1973-06-19,,120.5,,
1973-06-20,,120.3,,
1973-06-21,,120.8,,
1973-06-22,,120.3,,
1973-06-25,,118.8,,
1973-06-26,,123.5,,
1973-06-27,,122.5,,
1973-06-28,,121.8,,
1973-06-29,,123.5,,
1973-07-02,,121.3,,
1973-07-03,,122.3,,
1973-07-05,,123.3,,
1973-07-06,,124.8,,
1973-07-09,,126.3,,
1973-07-10,,123.3,,
1973-07-11,,119.3,,
1973-07-12,,121.3,,
1973-07-13,,121.3,,
1973-07-16,,120.2,,
1973-07-17,,121.3,,
1973-07-18,,119.8,,
1973-07-19,,114.5,,
1973-07-20,,118.0,,
1973-07-23,,119.0,,
1973-07-24,,120.2,,
1973-07-25,,118.8,,
1973-07-26,,119.8,,
1973-07-27,,117.3,,
1973-07-30,,115.8,,
1973-07-31,,115.9,,
1973-08-01,,117.8,,
1973-08-02,,116.4,,
1973-08-03,,116.3,,
1973-08-06,,115.8,,
1973-08-07,,115.2,,
1973-08-08,,114.0,,
1973-08-09,,110.3,,
1973-08-10,,107.0,,
1973-08-13,,102.3,,
1973-08-14,,95.8,,
1973-08-15,,94.3,,
1973-08-16,,103.3,,
1973-08-17,,104.3,,
1973-08-20,,109.8,,
1973-08-21,,106.0,,
1973-08-22,,103.3,,
1973-08-23,,100.5,,
1973-08-24,,101.3,,
1973-08-27,,103.3,,
1973-08-28,,104.3,,
1973-08-29,,107.6,,
1973-08-30,,105.8,,
1973-08-31,,103.8,,
1973-09-04,,105.4,,
1973-09-05,,106.4,,
1973-09-06,,105.8,,
1973-09-07,,105.5,,
1973-09-10,,105.0,,
1973-09-11,,103.0,,
1973-09-12,,102.5,,
1973-09-13,,100.5,,
1973-09-14,,100.6,,
1973-09-17,,104.3,,
1973-09-18,,103.3,,
1973-09-19,,101.7,,
1973-09-20,,103.5,,
1973-09-21,,103.8,,
1973-09-24,,102.3,,
1973-09-25,,102.0,,
1973-09-26,,102.8,,
1973-09-27,,101.5,,
1973-09-28,,100.3,,
1973-10-01,,97.0,,
1973-10-02,,98.0,,
1973-10-03,,99.4,,
1973-10-04,,99.3,,
1973-10-05,,98.8,,
1973-10-08,,99.3,,
1973-10-09,,99.9,,
1973-10-10,,103.8,,
1973-10-11,,104.0,,
1973-10-12,,102.2,,
1973-10-15,,101.5,,
1973-10-16,,102.1,,
1973-10-17,,103.8,,
1973-10-18,,102.2,,
1973-10-19,,101.3,,
1973-10-22,,99.5,,
1973-10-23,,101.0,,
1973-10-24,,100.0,,
1973-10-25,,100.4,,
1973-10-26,,98.5,,
1973-10-29,,98.5,,
1973-10-30,,97.5,,
1973-10-31,,98.3,,
1973-11-29,,102.0,,
1973-11-30,,101.2,,
1973-12-03,,100.5,,
1973-12-04,,105.7,,
1973-12-05,,105.3,,
1973-12-06,,106.0,,
1973-12-07,,107.5,,
1973-12-10,,105.8,,
1973-12-11,,104.4,,
1973-12-12,,104.3,,
1973-12-13,,103.9,,
1973-12-14,,105.2,,
1973-12-17,,107.0,,
1973-12-18,,109.2,,
1973-12-19,,108.6,,
1973-12-20,,108.2,,
1973-12-21,,107.0,,
1973-12-24,,108.4,,
1973-12-26,,109.8,,
1973-12-27,,112.0,,
1973-12-28,,112.3,,
1973-12-31,,114.5,,
1974-01-02,,116.8,,
1974-01-03,,121.5,,
1974-01-04,,118.8,,
1974-01-07,,121.8,,
1974-01-08,,126.8,,
1974-01-09,,124.3,,
1974-01-10,,120.3,,
1974-01-11,,122.3,,
1974-01-14,,125.0,,
1974-01-15,,125.8,,
1974-01-16,,126.5,,
1974-01-17,,128.6,,
1974-01-18,,130.3,,
1974-01-21,,140.1,,
1974-01-22,,137.7,,
1974-01-23,,134.8,,
1974-01-24,,141.3,,
1974-01-25,,141.2,,
1974-01-28,,139.8,,
1974-01-29,,137.8,,
1974-01-30,,135.8,,
1974-01-31,,132.8,,
1974-02-01,,130.8,,
1974-02-04,,133.8,,
1974-02-05,,140.3,,
1974-02-06,,138.3,,
1974-02-07,,139.3,,
1974-02-08,,143.3,,
1974-02-11,,145.3,,
1974-02-12,,146.8,,
1974-02-13,,144.3,,
1974-02-14,,146.3,,
1974-02-15,,149.1,,
1974-02-19,,149.8,,
1974-02-20,,150.3,,
1974-02-21,,157.0,,
1974-02-22,,163.3,,
1974-02-25,,169.8,,
1974-02-26,,175.3,,
1974-02-27,,174.3,,
1974-02-28,,162.8,,
1974-03-01,,167.8,,
1974-03-04,,166.3,,
1974-03-05,,159.3,,
1974-03-06,,160.3,,
1974-03-07,,166.3,,
1974-03-08,,165.3,,
1974-03-11,,165.8,,
1974-03-12,,163.3,,
1974-03-13,,164.8,,
1974-03-14,,164.8,,
1974-03-15,,164.1,,
1974-03-18,,164.3,,
1974-03-19,,169.3,,
1974-03-20,,176.3,,
1974-03-21,,175.3,,
1974-03-22,,177.8,,
1974-03-25,,177.0,,
1974-03-26,,172.5,,
1974-03-27,,174.3,,
1974-03-28,,174.8,,
1974-03-29,,173.3,,
1974-04-01,,174.4,,
1974-04-02,,177.3,,
1974-04-03,,179.8,,
1974-04-04,,176.5,,
1974-04-05,,173.5,,
1974-04-08,,167.3,,
1974-04-09,,170.3,,
1974-04-10,,173.5,,
1974-04-11,,173.8,,
1974-04-15,,174.0,,
1974-04-16,,172.5,,
1974-04-17,,170.2,,
1974-04-18,,170.3,,
1974-04-19,,172.3,,
1974-04-22,,175.0,,
1974-04-23,,175.0,,
1974-04-24,,171.0,,
1974-04-25,,169.3,,
1974-04-26,,169.3,,
1974-04-29,,169.5,,
1974-04-30,,169.5,,
1974-05-01,,169.8,,
1974-05-02,,169.9,,
1974-05-03,,169.3,,
1974-05-06,,166.3,,
1974-05-07,,163.3,,
1974-05-08,,158.0,,
1974-05-09,,166.5,,
1974-05-10,,168.0,,
1974-05-13,,166.8,,
1974-05-14,,166.5,,
1974-05-15,,164.7,,
1974-05-16,,164.3,,
1974-05-17,,165.8,,
1974-05-20,,163.2,,
1974-05-21,,161.3,,
1974-05-22,,163.3,,
1974-05-23,,159.8,,
1974-05-24,,162.0,,
1974-05-28,,154.3,,
1974-05-29,,155.8,,
1974-05-30,,162.3,,
1974-05-31,,157.0,,
1974-06-03,,155.8,,
1974-06-04,,154.7,,
1974-06-05,,162.0,,
1974-06-06,,159.3,,
1974-06-07,,155.8,,
1974-06-10,,157.7,,
1974-06-11,,157.5,,
1974-06-12,,156.8,,
1974-06-13,,157.3,,
1974-06-14,,160.8,,
1974-06-17,,157.8,,
1974-06-18,,155.8,,
1974-06-19,,153.9,,
1974-06-20,,152.0,,
1974-06-21,,154.0,,
1974-06-24,,150.3,,
1974-06-25,,150.0,,
1974-06-26,,146.8,,
1974-06-27,,144.8,,
1974-06-28,,144.5,,
1974-07-01,,143.3,,
1974-07-02,,137.2,,
1974-07-03,,136.7,,
1974-07-05,,134.3,,
1974-07-08,,141.2,,
1974-07-09,,145.7,,
1974-07-10,,139.0,,
1974-07-11,,137.2,,
1974-07-12,,137.2,,
1974-07-15,,139.0,,
1974-07-16,,141.3,,
1974-07-17,,141.0,,
1974-07-18,,144.2,,
1974-07-19,,145.8,,
1974-07-22,,143.3,,
1974-07-23,,144.2,,
1974-07-24,,144.5,,
